index,stateId,typeId,stateName,itemName,ingredients,preparation
51,6,1,Goa,Fish Curry Rice,"Fish (such as pomfret, kingfish, or mackerel), coconut milk, tamarind paste, curry leaves, mustard seeds, turmeric powder, red chili powder, onions, tomatoes, ginger, garlic, green chilies, and coriander leaves.","Marinate fish pieces with turmeric, salt, and lemon juice. Prepare a gravy by sautéing onions, garlic, ginger, tomatoes, and spices. Add coconut milk and tamarind paste for tanginess. Simmer the fish in the gravy until cooked through. Serve with steamed rice."
52,6,1,Goa,Sorpotel,"Pork, vinegar, ginger, garlic, onions, green chilies, cinnamon, cloves, cardamom, turmeric powder, and black pepper.","Cook pork pieces with vinegar, garlic, ginger, onions, and spices until tender. Grind together red chilies, cloves, cinnamon, and peppercorns into a paste. Add this paste to the cooked pork along with liver, and simmer until flavors meld."
53,6,1,Goa,Vindaloo,"Meat (such as pork, chicken, or lamb), vinegar, garlic, ginger, onions, tomatoes, red chilies, mustard seeds, cumin seeds, cinnamon, cloves, and sugar.","Marinate meat (usually pork) with vinegar, garlic, ginger, and spices overnight. Sauté onions until golden brown, then add the marinated meat and cook until tender. Adjust seasoning and serve hot."
54,6,0,Goa,Xacuti,"Chicken or lamb, grated coconut, onions, tomatoes, ginger, garlic, green chilies, cinnamon, cloves, cardamom, turmeric powder, coriander powder, cumin powder, and tamarind pulp.","Dry roast grated coconut, poppy seeds, and spices until fragrant. Grind into a fine paste with tamarind pulp. Sauté onions, garlic, and ginger until brown, then add the spice paste and cook. Add meat (chicken or lamb) and simmer until cooked through."
55,6,1,Goa,Bebinca,"Coconut milk, eggs, sugar, flour, ghee, and nutmeg.","Mix together coconut milk, sugar, flour, and egg yolks to form a smooth batter. Layer the batter in a greased baking dish, baking each layer until set and golden brown. Serve warm or chilled."
56,6,0,Goa,Feni,Cashew apples or coconut sap.,Distill cashew apples or coconut palm sap to produce a potent liquor known as feni. It's typically consumed straight or used as a base for cocktails.
57,6,1,Goa,Prawn Balchao,"Prawns, onions, tomatoes, ginger, garlic, vinegar, red chili powder, turmeric powder, cinnamon, cloves, and sugar.","Marinate prawns with vinegar, garlic, ginger, and spices. Sauté onions until golden brown, then add the marinated prawns and cook until done. Adjust seasoning and serve hot or cold."
58,6,0,Goa,Sannas,"Rice, coconut, yeast, sugar, and salt.","Soak rice and urad dal overnight, then grind into a smooth batter. Add coconut milk, sugar, and yeast, and allow the batter to ferment. Steam in molds until cooked through, then serve with curries."
59,6,0,Goa,Bhaji Pav,"Mixed vegetables (such as potatoes, carrots, peas), onions, tomatoes, ginger, garlic, green chilies, spices like turmeric powder, red chili powder, coriander powder, cumin powder, pav (bread rolls), and butter.","Saute mixed vegetables with onions, tomatoes, garlic, ginger, and spices until tender. Serve hot with buttered pav (bread rolls)."
60,6,0,Goa,Cafreal,"Chicken or fish, coriander leaves, mint leaves, green chilies, ginger, garlic, vinegar, lime juice, and spices such as turmeric powder, cumin powder, coriander powder, and black pepper.","Marinate chicken or fish with a paste of coriander leaves, green chilies, garlic, ginger, and spices. Grill or fry until cooked through. Serve hot with lime wedges."
61,7,1,Gujarat,Dhokla,"Gram flour (besan), yogurt, water, ginger-green chili paste, turmeric powder, salt, citric acid or lemon juice, and tempering ingredients such as mustard seeds, curry leaves, and green chilies.","Prepare a batter using fermented rice and chickpea flour, along with yogurt and spices. Steam the batter until cooked through. Once done, temper with mustard seeds, curry leaves, and green chilies."
62,7,1,Gujarat,Khandvi,"Gram flour (besan), yogurt, water, turmeric powder, ginger-green chili paste, salt, and tempering ingredients like mustard seeds, sesame seeds, and curry leaves.","Mix together besan (gram flour), yogurt, turmeric, and water to form a smooth batter. Cook the batter on a greased surface until it thickens. Spread the cooked batter thinly, allow it to cool, then roll it into tight cylinders."
63,7,1,Gujarat,Thepla,"Wheat flour, fenugreek leaves (methi), yogurt, turmeric powder, red chili powder, coriander powder, cumin powder, sesame seeds, and oil for cooking.","Combine whole wheat flour, grated vegetables (like spinach or fenugreek leaves), yogurt, spices, and oil to form a smooth dough. Roll out the dough into thin circles and cook on a griddle until golden brown, using oil or ghee as needed."
64,7,0,Gujarat,Undhiyu,"Mixed vegetables (such as potatoes, sweet potatoes, eggplant, green beans), fenugreek dumplings (muthiya), spices like turmeric powder, coriander-cumin powder, garam masala, and sugar, as well as grated coconut and coriander leaves for garnish.","Prepare a mixture of various vegetables like potatoes, yam, eggplant, and beans, along with spices. Cook the vegetables with a paste made from coconut, cilantro, and spices until tender"
65,7,1,Gujarat,Gujarati Kadhi,"Yogurt, gram flour (besan), water, ginger-green chili paste, turmeric powder, salt, sugar, and tempering ingredients like mustard seeds, cumin seeds, curry leaves, and dried red chilies.","Mix together besan (gram flour), yogurt, water, and spices to form a smooth mixture. Cook the mixture until it thickens, then temper with mustard seeds, cumin seeds, curry leaves, and dried red chilies."
66,7,0,Gujarat,Fafda-Jalebi,"Gram flour (besan), turmeric powder, carom seeds (ajwain), and water,all-purpose flour, yogurt, water, saffron, and sugar syrup.","Prepare a batter using besan (gram flour), turmeric, ajwain (carom seeds), and water. Deep fry the batter until crispy to make fafda. Serve with jalebi, a sweet made from fermented batter deep-fried and soaked in sugar syrup."
67,7,1,Gujarat,Dabeli,"Boiled potatoes, dabeli masala (spice mix), tamarind chutney, green chutney, roasted peanuts, pomegranate seeds, sev (fried gram flour noodles), onions, and pav (bread rolls).","Cook a spiced potato mixture with peanuts, coconut, and pomegranate seeds. Stuff this mixture into pav (bread rolls) along with chutneys, onions, and sev (crispy chickpea noodles)."
68,7,0,Gujarat,Handvo,"Rice, lentils (like chana dal and urad dal), yogurt, ginger-green chili paste, grated vegetables (such as bottle gourd, carrots), and spices like turmeric powder, red chili powder, and baking soda.","Mix together rice flour, chickpea flour, yogurt, grated vegetables, and spices to form a thick batter. Pour the batter into a greased pan and bake until golden brown and cooked through."
69,7,0,Gujarat,Gathiya,"Chickpea flour (besan), turmeric powder, ajwain (carom seeds), baking soda, salt, water, oil for deep-frying.","Prepare a dough using chickpea flour, water, and spices. Extrude the dough through a gathiya maker (a special press) into hot oil and deep fry until crispy."
70,7,0,Gujarat,Muthiya,"Gram flour (besan), grated bottle gourd (doodhi/lauki), fenugreek leaves (methi), turmeric powder, red chili powder, coriander powder, and salt.","Combine grated vegetables (like bottle gourd or cabbage), chickpea flour, wheat flour, spices, and water to form a firm dough. Shape the dough into cylindrical rolls and steam until cooked through. Once done, slice and optionally temper with mustard seeds, curry leaves, and green chilies."
71,8,1,Haryana,Makki ki Roti and Sarson ka Saag,"Maize flour (makki ka atta), water, and salt. Sarson ka Saag typically requires ingredients like mustard greens (sarson), spinach, bathua (chenopodium), ginger, garlic, green chilies, onions, tomatoes, ghee or oil, and spices like turmeric powder, red chili powder, and coriander powder.","For Makki ki Roti: Mix maize flour (makki ka atta) with water and knead it into a dough. Roll out the dough into flatbreads and cook them on a hot griddle until golden brown on both sides.For Sarson ka Saag: Boil mustard greens (sarson) and spinach until tender. Sauté them with onions, garlic, ginger, green chilies, and spices. Mash the greens and cook until flavors meld, then garnish with a dollop of butter."
72,8,0,Haryana,Kachri ki Sabzi,"Kachri (wild melon), onions, tomatoes, ginger, garlic, green chilies, coriander powder, turmeric powder, red chili powder, and garam masala.","Peel and chop kachri (wild cucumber) into small pieces. Sauté them with onions, tomatoes, garlic, ginger, and spices until cooked through and flavorful."
73,8,1,Haryana,Bajra Khichdi,"Pearl millet (bajra), split green gram dal (moong dal), water, ginger, green chilies, cumin seeds, ghee, and salt.","Wash and soak bajra (pearl millet) and moong dal (split green gram) for a few hours. Cook them together with water, salt, and spices until soft and well-cooked. Optionally, temper with ghee, cumin seeds, and red chilies."
74,8,0,Haryana,Mixed Dal,"Split pigeon peas (toor dal), split chickpeas (chana dal), split black gram lentils (urad dal), and red lentils (masoor dal), along with onions, tomatoes, ginger, garlic, green chilies, turmeric powder, cumin seeds, and coriander leaves.","Mix together various dals (such as masoor dal, moong dal, and chana dal) and soak them for a few hours. Cook the soaked dals with water, salt, and spices until soft. Optionally, temper with ghee, cumin seeds, and garlic."
75,8,0,Haryana,Besan Masala Roti,"Chickpea flour (besan), wheat flour, onions, green chilies, ginger, garlic, coriander leaves, spices like turmeric powder, red chili powder, cumin powder, and garam masala, and oil or ghee for cooking.","Mix besan (gram flour) with water, spices, and chopped onions, green chilies, and coriander leaves to form a dough. Roll out the dough into flatbreads and cook them on a hot griddle until golden brown on both sides."
76,8,1,Haryana,Kadhi Pakora,"Yogurt, gram flour (besan), water, ginger, green chilies, turmeric powder, salt, fenugreek seeds, mustard seeds, cumin seeds, dried red chilies, asafoetida, and pakoras made from gram flour and vegetables.","Mix besan (gram flour) with water, spices, and chopped onions, green chilies, and coriander leaves to form a thick batter. Drop spoonfuls of batter into hot oil and deep fry until golden brown. Prepare a yogurt-based gravy with spices, and add the fried pakoras to it."
77,8,0,Haryana,Hara Dhania Cholia,"Fresh green chickpeas (cholia), fresh coriander leaves, onions, tomatoes, ginger, garlic, green chilies, cumin seeds, turmeric powder, red chili powder, and garam masala.","Saute fresh green chickpeas (hara cholia) with onions, garlic, ginger, green chilies, and spices until cooked through. Garnish with freshly chopped coriander leaves."
78,8,0,Haryana,Bajra Aloo Roti,"Pearl millet flour (bajra atta), boiled and mashed potatoes, green chilies, coriander leaves, cumin seeds, salt, and oil or ghee for cooking.","Mix bajra flour with mashed potatoes, spices, and chopped coriander leaves to form a dough. Roll out the dough into flatbreads and cook them on a hot griddle until golden brown on both sides."
79,8,1,Haryana,Gajar ka Halwa,"Carrots, milk, sugar, ghee, cardamom powder, and chopped nuts like almonds and cashews.","Grate carrots and cook them in ghee until soft. Add milk, sugar, and cardamom powder, and cook until the mixture thickens. Garnish with chopped nuts and serve hot."
80,8,1,Haryana,Lassi,"Yogurt, water, sugar, and optionally, flavors like cardamom or saffron.","Blend yogurt with water, sugar, and a pinch of salt until smooth and frothy. Optionally, flavor with cardamom or rose water. Serve chilled."
81,9,0,Himachal Pradesh,Madra,"Yogurt, chickpea flour (besan), ghee or oil, spices like cumin seeds, cardamom, cloves, cinnamon, turmeric powder, and salt.","Soak chickpeas overnight and boil until tender. Cook the boiled chickpeas with yogurt, spices, and sometimes dried fruits and nuts until the flavors meld and the sauce thickens."
82,9,1,Himachal Pradesh,Dham,"Rice, lentils (usually black gram dal or green gram dal), yogurt, ghee, spices like cumin seeds, cardamom, cloves, cinnamon, and salt.","Prepare a mixture of rice, lentils, vegetables, and spices. Cook the mixture in yogurt until the flavors meld and the dish thickens. It's traditionally cooked in a large pot sealed with dough and slow-cooked."
83,9,1,Himachal Pradesh,Siddu,"Wheat flour, yeast or baking powder, water, ghee, sugar, and salt.","Prepare a dough using wheat flour, yeast, water, and salt. Stuff the dough with a mixture of grated vegetables, spices, and sometimes paneer (Indian cheese). Steam the stuffed dough until cooked through."
84,9,1,Himachal Pradesh,Chana Madra,"Chickpeas, yogurt, ghee or oil, spices like cumin seeds, cardamom, cloves, cinnamon, turmeric powder, and salt.","Boil chickpeas until tender. Cook the boiled chickpeas with yogurt, spices, and sometimes dried fruits and nuts until the sauce thickens."
85,9,1,Himachal Pradesh,Babru,"Black gram dal (urad dal), soaked rice, ginger, green chilies, cumin seeds, asafoetida, baking powder, and oil for frying.","Prepare a batter using black gram dal, rice, and spices. Fry spoonfuls of the batter until golden brown and crispy. Serve hot."
86,9,0,Himachal Pradesh,Bhey,"Lotus stem (bhey), yogurt, ghee or oil, spices like cumin seeds, coriander powder, turmeric powder, red chili powder, and salt.",Peel and slice lotus stems (bhey) into thin rounds. Sauté them with spices until tender and cooked through.
87,9,0,Himachal Pradesh,Aktori,"Buckwheat flour, water, potatoes, onions, green chilies, coriander leaves, cumin seeds, and salt.",Grate potatoes and mix them with spices. Shape the mixture into patties and shallow fry until golden brown and crispy.
88,9,1,Himachal Pradesh,Tudkiya Bhath,"Rice, potatoes, onions, tomatoes, ginger-garlic paste, yogurt, ghee or oil, spices like cumin seeds, coriander powder, turmeric powder, red chili powder, and salt.","Cook rice with vegetables, spices, and sometimes meat (usually mutton) in a pressure cooker or a pot until the rice is fluffy and the flavors meld."
89,9,0,Himachal Pradesh,Sepu Vadi,"Lentils (usually black gram dal or green gram dal), spices like cumin seeds, coriander powder, turmeric powder, red chili powder, and salt.","Prepare a mixture of spices and lentil flour. Shape the mixture into small dumplings and steam until cooked. Once done, shallow fry the dumplings until golden brown and crispy."
90,9,0,Himachal Pradesh,Chha Gosht,"Lamb or goat meat, yogurt, ghee or oil, spices like cumin seeds, cardamom, cloves, cinnamon, ginger-garlic paste, turmeric powder, red chili powder, and salt.","Marinate goat meat with yogurt, spices, and sometimes papaya paste (for tenderizing). Cook the marinated meat with onions, tomatoes, and spices until tender and flavorful."
91,10,1,Jammu and Kashmir,Rogan Josh,"Lamb or goat meat, yogurt, onions, tomatoes, ginger-garlic paste, spices like fennel seeds, cumin seeds, cloves, cinnamon, cardamom, bay leaves, dried red chilies, turmeric powder, and salt.","Marinate lamb pieces with yogurt, spices, and Kashmiri red chili powder. Sauté onions, garlic, ginger, and spices until aromatic. Add the marinated lamb and cook until tender, adding water if necessary. Finish with a garnish of fresh coriander."
92,10,1,Jammu and Kashmir,Gushtaba,"Minced lamb or goat meat, yogurt, spices like fennel seeds, cloves, cardamom, cinnamon, bay leaves, ginger-garlic paste, and ghee.","Prepare meatballs with minced lamb, yogurt, and spices. Cook the meatballs in a yogurt-based gravy with aromatic spices until tender and flavorful."
93,10,0,Jammu and Kashmir,Yakhni,"Chicken or lamb, yogurt, onions, ginger, garlic, bay leaves, cloves, cinnamon, cardamom, fennel seeds, coriander powder, and salt.","Cook meat (usually chicken or lamb) with yogurt, spices, and water until tender. The resulting broth is then used as a base for various Kashmiri dishes."
94,10,0,Jammu and Kashmir,Rice,"Long-grain basmati rice, water, and salt.",Rinse rice thoroughly and soak for about 30 minutes. Cook the soaked rice in boiling water until tender and fluffy. Drain excess water before serving.
95,10,1,Jammu and Kashmir,Dum Aloo,"Baby potatoes, yogurt, onions, tomatoes, ginger-garlic paste, spices like cumin seeds, cloves, cinnamon, cardamom, bay leaves, dried red chilies, turmeric powder, and salt.","Parboil baby potatoes, then deep fry until golden brown. Cook the fried potatoes in a gravy made from yogurt, tomatoes, onions, and spices until the gravy thickens and the potatoes are tender."
96,10,1,Jammu and Kashmir,Kashmiri Pulao,"Basmati rice, mixed nuts like cashews, almonds, and raisins, spices like cloves, cinnamon, cardamom, saffron, and salt.","Saute dry fruits like cashews, almonds, and raisins in ghee until golden brown. Cook basmati rice with water, saffron, cardamom, cloves, and cinnamon until fluffy. Mix in the sautéed dry fruits and serve."
97,10,0,Jammu and Kashmir,Kebabs,"Minced meat (usually lamb or chicken), spices like cumin powder, coriander powder, ginger-garlic paste, green chilies, and salt.","Marinate meat (usually lamb or chicken) with yogurt, spices, and herbs. Skewer the marinated meat and grill or roast until cooked through and charred on the outside."
98,10,1,Jammu and Kashmir,Kahwa,"Green tea leaves, water, saffron, cardamom pods, cinnamon sticks, almonds, and sugar.","Boil water with green tea leaves, saffron strands, cardamom pods, cinnamon sticks, and almonds until aromatic. Serve hot with a touch of honey or sugar."
99,10,0,Jammu and Kashmir,Modur Pulao,"Basmati rice, onions, yogurt, mixed nuts like cashews, almonds, and raisins, spices like cloves, cinnamon, cardamom, saffron, and salt.","Saute onions until golden brown. Cook basmati rice with water, saffron, cardamom, cloves, and cinnamon until fluffy. Mix in the sautéed onions and a touch of sugar for sweetness."
100,10,0,Jammu and Kashmir,Tandoori Chicken,"Chicken pieces, yogurt, ginger-garlic paste, spices like cumin powder, coriander powder, paprika, turmeric powder, garam masala, lemon juice, and salt.","Marinate chicken pieces with yogurt, spices, and lemon juice. Grill the marinated chicken in a tandoor (clay oven) until charred and cooked through. Serve hot with mint chutney and naan."
101,11,0,Jharkhand,Pitha,"Rice flour, grated coconut, jaggery (or sugar), cardamom powder, and water.","Prepare a batter using rice flour, water, and sometimes coconut milk. Shape the batter into small cakes or dumplings and steam or fry them until cooked through. They can be sweet or savory, depending on the filling and toppings."
102,11,0,Jharkhand,Handia,"Rice, fermented rice, water, and herbs like turmeric, ginger, and garlic.","Ferment rice and various pulses like lentils and chickpeas along with herbs and spices for several days. Once fermented, cook the mixture until it thickens, strain, and serve the liquid as a traditional alcoholic beverage."
103,11,1,Jharkhand,Dhuska,"Rice, split black gram dal (urad dal), ginger, green chilies, cumin seeds, and salt.","Soak rice and lentils overnight, then grind into a thick batter along with spices and herbs. Deep fry spoonfuls of the batter until golden brown and crispy. Serve hot with chutney."
104,11,1,Jharkhand,Chilka Roti,"Rice flour, water, salt, and oil for frying.","Mix together rice flour, water, and salt to form a dough. Roll out the dough into thin circles and cook them on a hot griddle until golden brown on both sides. The name ""chilka"" refers to the crispy texture of the roti."
105,11,1,Jharkhand,Thekua,"Wheat flour, jaggery (or sugar), grated coconut, cardamom powder, and ghee for frying.","Mix together wheat flour, sugar, ghee, and spices to form a dough. Shape the dough into small discs or shapes, then deep fry until golden brown and crispy. These sweet treats are often served during festivals."
106,11,0,Jharkhand,Mitti ki Handi Chicken,"Chicken pieces, yogurt, ginger-garlic paste, spices like cumin powder, coriander powder, red chili powder, turmeric powder, garam masala, salt, and clay pot (mitti ki handi) for cooking.","Marinate chicken pieces with yogurt, spices, and lemon juice. Cook the marinated chicken in a clay pot (mitti ki handi) along with onions, tomatoes, and spices until tender and flavorful."
107,11,1,Jharkhand,Sattu Paratha,"Whole wheat flour, sattu (roasted gram flour), onions, green chilies, ginger, garlic, ajwain (carom seeds), salt, garam masala, amchur (dried mango powder), and ghee.","Mix roasted gram flour (sattu) with finely chopped onions, green chilies, coriander leaves, and spices. Stuff this mixture into wheat dough balls, then roll out the dough into flatbreads. Cook the parathas on a hot griddle with ghee until golden brown."
108,11,0,Jharkhand,Arsa,"Rice flour, jaggery (or sugar), grated coconut, cardamom powder, and ghee for frying.","Prepare a batter using rice flour, jaggery (or sugar), water, and sometimes grated coconut. Deep fry spoonfuls of the batter until golden brown and crispy."
109,11,1,Jharkhand,Chura Dahi,"Flattened rice (chura), yogurt, sugar, and spices like cumin powder, black salt, and red chili powder.","Soak flattened rice (chura) in water until soft, then drain excess water. Mix the soaked chura with yogurt, sugar, and spices. Garnish with chopped fruits and nuts before serving."
110,11,0,Jharkhand,Pua,"Wheat flour, sugar or jaggery, milk, cardamom powder, fennel seeds, ghee (clarified butter).","Prepare a batter using wheat flour, yogurt, sugar, and spices. Fry spoonfuls of the batter in ghee or oil until golden brown and cooked through. Serve hot as a sweet snack or dessert."
111,12,1,Karnataka,Bisi Bele Bath,"Rice, toor dal (split pigeon peas), mixed vegetables (like carrots, beans, peas), tamarind paste, spices like mustard seeds, cumin seeds, fenugreek seeds, cloves, cinnamon, curry leaves, red chili powder, turmeric powder, and salt.","Cook rice and lentils (usually toor dal) with vegetables like carrots, peas, and beans, along with tamarind pulp and spices like cinnamon, cloves, and bay leaves. Prepare a spice paste with coconut, red chilies, and other spices, then mix it with the cooked rice and lentils. Garnish with fried cashews and serve hot."
112,12,1,Karnataka,Masala Dosa,"Dosa batter (made from rice and urad dal), potato filling (potatoes, onions, mustard seeds, turmeric powder, green chilies, curry leaves), and oil for cooking.","Prepare a batter using rice and urad dal (black gram dal), then ferment it overnight. Spread a ladleful of batter on a hot griddle to form a thin crepe. Add a layer of spicy potato filling, fold the dosa, and serve with coconut chutney and sambar."
113,12,0,Karnataka,Ragi Mudde,Ragi flour (finger millet flour) and water.,Bring water to a boil and gradually add ragi flour while stirring continuously to avoid lumps. Cook until the mixture thickens and forms a dense dough-like consistency. Shape the dough into balls and serve hot with sambar or chutney.
114,12,1,Karnataka,Mysore Pak,"Gram flour (besan), ghee, sugar, and cardamom powder.","Heat ghee in a pan and roast besan (gram flour) until fragrant. Add sugar and water to make a syrup, then mix in the roasted besan and cook until the mixture thickens. Pour the mixture into a greased tray, allow it to set, and cut into pieces before serving."
115,12,1,Karnataka,Neer Dosa,"Rice, water, and salt.","Prepare a batter using rice and coconut, then blend until smooth. Thin out the batter with water to make a runny consistency. Pour a ladleful of batter onto a hot griddle and spread it thinly. Cook until the edges start to lift, then fold and serve hot with chutney or curry."
116,12,0,Karnataka,Rava Idli,"Semolina (rava or sooji), yogurt, water, eno (fruit salt), mustard seeds, urad dal, curry leaves, green chilies, coriander leaves, and salt.","Roast semolina (rava) in ghee until lightly golden. Mix the roasted rava with yogurt, salt, and spices, then let it sit for a few minutes. Grease idli molds with oil, pour the batter into the molds, and steam until cooked through. Serve hot with sambar and chutney."
117,12,0,Karnataka,Vangi Bath,"Rice, eggplant (brinjal), tamarind paste, spices like mustard seeds, cumin seeds, fenugreek seeds, cloves, cinnamon, curry leaves, red chili powder, turmeric powder, and salt.","Cook rice with chopped eggplant (brinjal), tamarind paste, and spices like mustard seeds, fenugreek seeds, and curry leaves. Prepare a spice paste with coconut, red chilies, and other spices, then mix it with the cooked rice. Garnish with fried cashews and serve hot."
118,12,0,Karnataka,Chitranna,"Rice, lemon juice, turmeric powder, mustard seeds, urad dal, chana dal, peanuts, green chilies, curry leaves, ginger, and salt.","Cook rice and temper with mustard seeds, urad dal, chilies, and curry leaves. Add turmeric, lemon juice, and salt for flavor. Mix well and garnish with chopped coriander leaves and grated coconut before serving."
119,12,1,Karnataka,Udupi Sambar,"Toor dal (split pigeon peas), mixed vegetables (like drumsticks, potatoes, carrots, beans), tamarind paste, spices like mustard seeds, cumin seeds, fenugreek seeds, curry leaves, red chili powder, turmeric powder, sambar powder, and salt.","Cook toor dal with vegetables like pumpkin, drumsticks, and tomatoes. Prepare a spice paste with coconut, coriander seeds, red chilies, and other spices, then mix it with the cooked dal and vegetables. Temper with mustard seeds, cumin seeds, and curry leaves for added flavor."
120,12,0,Karnataka,Holige/Obbattu,"Wheat flour or all-purpose flour, chana dal (split chickpeas), jaggery (or sugar), cardamom powder, ghee, and water.","Prepare a dough using maida (all-purpose flour), water, and a pinch of salt. Roll out the dough into thin circles and stuff with a sweet filling made from jaggery, grated coconut, and cardamom powder. Fold the dough over the filling, seal the edges, and cook on a hot griddle until golden brown on both sides. Serve hot with ghee."
121,13,1,Kerala,Appam with Stew,"For Appam - rice flour, coconut milk, sugar, yeast, and salt. For Stew - mixed vegetables (like potatoes, carrots, beans), coconut milk, onion, ginger, green chilies, curry leaves, coconut oil, and spices like turmeric powder and black pepper.","Prepare a batter using fermented rice flour, coconut milk, yeast, and sugar. Heat an appam pan, pour a ladleful of batter, and swirl to coat the pan. Cover and cook until the edges are crisp and the center is soft and fluffy. Serve hot with vegetable stew made from coconut milk, vegetables, and spices."
122,13,1,Kerala,Puttu and Kadala Curry,"For Puttu - rice flour, grated coconut, salt, and water. For Kadala Curry - black chickpeas (kadala), coconut milk, onion, tomato, ginger, garlic, green chilies, curry leaves, coconut oil, and spices like turmeric powder, red chili powder, coriander powder, and garam masala.","Prepare puttu by layering rice flour and grated coconut in a cylindrical puttu maker, then steam until cooked through. For kadala curry, cook black chickpeas (kadala) with onions, tomatoes, coconut milk, and spices until tender and flavorful."
123,13,0,Kerala,Meen Curry (Fish Curry),"Fish (like pomfret or kingfish), coconut milk, tamarind pulp, onion, tomato, ginger, garlic, green chilies, curry leaves, coconut oil, and spices like turmeric powder, red chili powder, coriander powder, and fenugreek seeds.","Saute shallots, garlic, and ginger in coconut oil until fragrant. Add tomatoes, curry leaves, turmeric, red chili powder, and tamarind pulp, then cook until the mixture thickens. Add fish pieces, coconut milk, and salt, and simmer until the fish is cooked through."
124,13,0,Kerala,Avial,"Mixed vegetables (like carrots, beans, potatoes, drumsticks), grated coconut, yogurt, green chilies, curry leaves, coconut oil, and turmeric powder.","Cook mixed vegetables like carrots, beans, potatoes, and pumpkin with turmeric, salt, and water until tender. Grind coconut, cumin seeds, green chilies, and curry leaves into a paste, then mix with the cooked vegetables. Tempering with coconut oil, mustard seeds, and curry leaves enhances the flavor."
125,13,1,Kerala,Kerala Parotta with Chicken Curry,"For Parotta - all-purpose flour, oil, salt, and water. For Chicken Curry - chicken pieces, coconut milk, onion, tomato, ginger, garlic, green chilies, curry leaves, coconut oil, and spices like turmeric powder, red chili powder, coriander powder, and garam masala.","Prepare parotta dough using flour, water, salt, and oil. Roll out the dough into thin circles, then cook on a hot griddle until golden brown and flaky. Serve hot with chicken curry made from marinated chicken cooked with onions, tomatoes, coconut milk, and spices."
126,13,1,Kerala,Puttu with Banana and Sugar,"For Puttu - rice flour, grated coconut, salt, and water. Served with sliced bananas and sugar.","Prepare puttu by layering rice flour and grated coconut in a cylindrical puttu maker, then steam until cooked through. Serve with sliced ripe bananas and a sprinkle of sugar for sweetness."
127,13,0,Kerala,Karimeen Pollichathu (Fish in Banana Leaf),"Pearl spot fish (karimeen), ginger-garlic paste, chili powder, turmeric powder, lemon juice, curry leaves, coconut oil, and banana leaves for wrapping.","Marinate fish (typically pearl spot fish or karimeen) with a mixture of spices, ginger-garlic paste, and lemon juice. Wrap the marinated fish in banana leaves and steam or grill until cooked through."
128,13,0,Kerala,Kerala Beef Fry,"Beef, onions, ginger, garlic, green chilies, curry leaves, coconut oil, and spices like turmeric powder, red chili powder, coriander powder, and garam masala.","Marinate beef pieces with spices, ginger-garlic paste, and vinegar. Sauté sliced onions, green chilies, curry leaves, and ginger-garlic paste until golden brown. Add the marinated beef and cook until tender and browned."
129,13,0,Kerala,Kerala Prawn Curry,"Prawns, coconut milk, onion, tomato, ginger, garlic, green chilies, curry leaves, coconut oil, and spices like turmeric powder, red chili powder, coriander powder, and garam masala.","Saute shallots, garlic, and ginger in coconut oil until fragrant. Add tomatoes, curry leaves, turmeric, red chili powder, and tamarind pulp, then cook until the mixture thickens. Add cleaned prawns, coconut milk, and salt, and simmer until the prawns are cooked through."
130,13,1,Kerala,Payasam,"Rice or vermicelli, milk, sugar, cardamom pods, saffron strands, and mixed nuts like cashews, almonds, and raisins.","Cook rice or vermicelli with milk, sugar, and cardamom until soft and creamy. Garnish with fried cashews, raisins, and grated coconut before serving. Traditional variants include palada payasam made with rice flakes or ada payasam made with rice pasta."
131,14,1,Ladakh,Thukpa,"Noodles, broth (usually chicken or vegetable), mixed vegetables (like carrots, cabbage, bell peppers), onions, garlic, ginger, chili paste, soy sauce, and cilantro for garnish.","Boil noodles in broth along with vegetables (such as carrots, cabbage, and spinach) and protein (such as chicken, beef, or tofu). Season with spices like garlic, ginger, and chili flakes. Serve hot as a hearty soup."
132,14,1,Ladakh,Momos,"For the dough - all-purpose flour, water, and salt. For the filling - minced meat (like chicken, pork, or beef) or vegetables, onions, garlic, ginger, green chilies, soy sauce, and spices like turmeric powder and cumin powder.","Prepare a dough using flour, water, and salt. Roll out the dough into thin circles, fill with a mixture of minced meat or vegetables seasoned with garlic, ginger, onions, and spices, and fold into a dumpling shape. Steam the momos until cooked through and serve with dipping sauce."
133,14,1,Ladakh,Skyu,"Wheat flour, water, butter, mixed vegetables (like carrots, peas, potatoes), onions, garlic, ginger, chili paste, and spices like cumin seeds and coriander powder.","Prepare a dough using flour, water, and salt. Roll out the dough into thick noodles and cook them with vegetables, meat (such as lamb or yak), and spices like cumin and chili powder until the noodles are tender and the flavors meld."
134,14,0,Ladakh,Thenthuk,"Hand-pulled noodles, broth (usually chicken or vegetable), mixed vegetables (like carrots, cabbage, spinach), onions, garlic, ginger, chili paste, soy sauce, and cilantro for garnish.","Prepare a dough using flour, water, and salt. Roll out the dough into thick noodles and cook them with vegetables, meat (such as beef or chicken), and spices like garlic and ginger until the noodles are tender and the flavors meld."
135,14,1,Ladakh,Chhang,"Millet or barley grains, water, and yeast.",Ferment barley grains or flour with yeast to make a traditional Tibetan alcoholic beverage known as chhang. The fermented mixture is then strained and served cold or warm.
